id,title,authors,categories,abstract,created,updated
http://arxiv.org/abs/2305.17473v2,"A Comprehensive Overview and Comparative Analysis on Deep Learning
  Models: CNN, RNN, LSTM, GRU","Farhad Mortezapour Shiri,Thinagaran Perumal,Norwati Mustapha,Raihani Mohamed",,"  Deep learning (DL) has emerged as a powerful subset of machine learning (ML)
and artificial intelligence (AI), outperforming traditional ML methods,
especially in handling unstructured and large datasets. Its impact spans across
various domains, including speech recognition, healthcare, autonomous vehicles,
cybersecurity, predictive analytics, and more. However, the complexity and
dynamic nature of real-world problems present challenges in designing effective
deep learning models. Consequently, several deep learning models have been
developed to address different problems and applications. In this article, we
conduct a comprehensive survey of various deep learning models, including
Convolutional Neural Networks (CNNs), Recurrent Neural Networks (RNNs),
Generative Models, Deep Reinforcement Learning (DRL), and Deep Transfer
Learning. We examine the structure, applications, benefits, and limitations of
each model. Furthermore, we perform an analysis using three publicly available
datasets: IMDB, ARAS, and Fruit-360. We compare the performance of six renowned
deep learning models: CNN, Simple RNN, Long Short-Term Memory (LSTM),
Bidirectional LSTM, Gated Recurrent Unit (GRU), and Bidirectional GRU.
",2023-05-27T13:23:21Z,2023-06-01T16:53:28Z
http://arxiv.org/abs/2305.18357v1,DeepSI: Interactive Deep Learning for Semantic Interaction,"Yali Bian,Chris North",,"  In this paper, we design novel interactive deep learning methods to improve
semantic interactions in visual analytics applications. The ability of semantic
interaction to infer analysts' precise intents during sensemaking is dependent
on the quality of the underlying data representation. We propose the
$\text{DeepSI}_{\text{finetune}}$ framework that integrates deep learning into
the human-in-the-loop interactive sensemaking pipeline, with two important
properties. First, deep learning extracts meaningful representations from raw
data, which improves semantic interaction inference. Second, semantic
interactions are exploited to fine-tune the deep learning representations,
which then further improves semantic interaction inference. This feedback loop
between human interaction and deep learning enables efficient learning of user-
and task-specific representations. To evaluate the advantage of embedding the
deep learning within the semantic interaction loop, we compare
$\text{DeepSI}_{\text{finetune}}$ against a state-of-the-art but more basic use
of deep learning as only a feature extractor pre-processed outside of the
interactive loop. Results of two complementary studies, a human-centered
qualitative case study and an algorithm-centered simulation-based quantitative
experiment, show that $\text{DeepSI}_{\text{finetune}}$ more accurately
captures users' complex mental models with fewer interactions.
",2023-05-26T18:05:57Z,2023-05-26T18:05:57Z
http://arxiv.org/abs/1409.3358v1,Building Program Vector Representations for Deep Learning,"Lili Mou,Ge Li,Yuxuan Liu,Hao Peng,Zhi Jin,Yan Xu,Lu Zhang",,"  Deep learning has made significant breakthroughs in various fields of
artificial intelligence. Advantages of deep learning include the ability to
capture highly complicated features, weak involvement of human engineering,
etc. However, it is still virtually impossible to use deep learning to analyze
programs since deep architectures cannot be trained effectively with pure back
propagation. In this pioneering paper, we propose the ""coding criterion"" to
build program vector representations, which are the premise of deep learning
for program analysis. Our representation learning approach directly makes deep
learning a reality in this new field. We evaluate the learned vector
representations both qualitatively and quantitatively. We conclude, based on
the experiments, the coding criterion is successful in building program
representations. To evaluate whether deep learning is beneficial for program
analysis, we feed the representations to deep neural networks, and achieve
higher accuracy in the program classification task than ""shallow"" methods, such
as logistic regression and the support vector machine. This result confirms the
feasibility of deep learning to analyze programs. It also gives primary
evidence of its success in this new field. We believe deep learning will become
an outstanding technique for program analysis in the near future.
",2014-09-11T08:44:28Z,2014-09-11T08:44:28Z
http://arxiv.org/abs/2210.11237v1,"Emerging Threats in Deep Learning-Based Autonomous Driving: A
  Comprehensive Survey","Hui Cao,Wenlong Zou,Yinkun Wang,Ting Song,Mengjun Liu",,"  Since the 2004 DARPA Grand Challenge, the autonomous driving technology has
witnessed nearly two decades of rapid development. Particularly, in recent
years, with the application of new sensors and deep learning technologies
extending to the autonomous field, the development of autonomous driving
technology has continued to make breakthroughs. Thus, many carmakers and
high-tech giants dedicated to research and system development of autonomous
driving. However, as the foundation of autonomous driving, the deep learning
technology faces many new security risks. The academic community has proposed
deep learning countermeasures against the adversarial examples and AI backdoor,
and has introduced them into the autonomous driving field for verification.
Deep learning security matters to autonomous driving system security, and then
matters to personal safety, which is an issue that deserves attention and
research.This paper provides an summary of the concepts, developments and
recent research in deep learning security technologies in autonomous driving.
Firstly, we briefly introduce the deep learning framework and pipeline in the
autonomous driving system, which mainly include the deep learning technologies
and algorithms commonly used in this field. Moreover, we focus on the potential
security threats of the deep learning based autonomous driving system in each
functional layer in turn. We reviews the development of deep learning attack
technologies to autonomous driving, investigates the State-of-the-Art
algorithms, and reveals the potential risks. At last, we provides an outlook on
deep learning security in the autonomous driving field and proposes
recommendations for building a safe and trustworthy autonomous driving system.
",2022-10-19T10:04:33Z,2022-10-19T10:04:33Z
http://arxiv.org/abs/1805.10451v2,Geometric Understanding of Deep Learning,"Na Lei,Zhongxuan Luo,Shing-Tung Yau,David Xianfeng Gu",,"  Deep learning is the mainstream technique for many machine learning tasks,
including image recognition, machine translation, speech recognition, and so
on. It has outperformed conventional methods in various fields and achieved
great successes. Unfortunately, the understanding on how it works remains
unclear. It has the central importance to lay down the theoretic foundation for
deep learning.
  In this work, we give a geometric view to understand deep learning: we show
that the fundamental principle attributing to the success is the manifold
structure in data, namely natural high dimensional data concentrates close to a
low-dimensional manifold, deep learning learns the manifold and the probability
distribution on it.
  We further introduce the concepts of rectified linear complexity for deep
neural network measuring its learning capability, rectified linear complexity
of an embedding manifold describing the difficulty to be learned. Then we show
for any deep neural network with fixed architecture, there exists a manifold
that cannot be learned by the network. Finally, we propose to apply optimal
mass transportation theory to control the probability distribution in the
latent space.
",2018-05-26T09:15:53Z,2018-05-31T00:30:35Z
http://arxiv.org/abs/1807.08169v1,Recent Advances in Deep Learning: An Overview,"Matiur Rahman Minar,Jibon Naher",,"  Deep Learning is one of the newest trends in Machine Learning and Artificial
Intelligence research. It is also one of the most popular scientific research
trends now-a-days. Deep learning methods have brought revolutionary advances in
computer vision and machine learning. Every now and then, new and new deep
learning techniques are being born, outperforming state-of-the-art machine
learning and even existing deep learning techniques. In recent years, the world
has seen many major breakthroughs in this field. Since deep learning is
evolving at a huge speed, its kind of hard to keep track of the regular
advances especially for new researchers. In this paper, we are going to briefly
discuss about recent advances in Deep Learning for past few years.
",2018-07-21T15:40:10Z,2018-07-21T15:40:10Z
http://arxiv.org/abs/2211.03374v1,"Deep Causal Learning: Representation, Discovery and Inference","Zizhen Deng,Xiaolong Zheng,Hu Tian,Daniel Dajun Zeng",,"  Causal learning has attracted much attention in recent years because
causality reveals the essential relationship between things and indicates how
the world progresses. However, there are many problems and bottlenecks in
traditional causal learning methods, such as high-dimensional unstructured
variables, combinatorial optimization problems, unknown intervention,
unobserved confounders, selection bias and estimation bias. Deep causal
learning, that is, causal learning based on deep neural networks, brings new
insights for addressing these problems. While many deep learning-based causal
discovery and causal inference methods have been proposed, there is a lack of
reviews exploring the internal mechanism of deep learning to improve causal
learning. In this article, we comprehensively review how deep learning can
contribute to causal learning by addressing conventional challenges from three
aspects: representation, discovery, and inference. We point out that deep
causal learning is important for the theoretical extension and application
expansion of causal science and is also an indispensable part of general
artificial intelligence. We conclude the article with a summary of open issues
and potential directions for future work.
",2022-11-07T09:00:33Z,2022-11-07T09:00:33Z
http://arxiv.org/abs/2110.06901v2,A Survey on Deep Learning for Skeleton-Based Human Animation,"L. Mourot,L. Hoyet,F. Le Clerc,François Schnitzler,Pierre Hellier",,"  Human character animation is often critical in entertainment content
production, including video games, virtual reality or fiction films. To this
end, deep neural networks drive most recent advances through deep learning and
deep reinforcement learning. In this article, we propose a comprehensive survey
on the state-of-the-art approaches based on either deep learning or deep
reinforcement learning in skeleton-based human character animation. First, we
introduce motion data representations, most common human motion datasets and
how basic deep models can be enhanced to foster learning of spatial and
temporal patterns in motion data. Second, we cover state-of-the-art approaches
divided into three large families of applications in human animation pipelines:
motion synthesis, character control and motion editing. Finally, we discuss the
limitations of the current state-of-the-art methods based on deep learning
and/or deep reinforcement learning in skeletal human character animation and
possible directions of future research to alleviate current limitations and
meet animators' needs.
",2021-10-13T17:29:50Z,2021-11-23T08:44:41Z
http://arxiv.org/abs/1802.03596v1,Deep Meta-Learning: Learning to Learn in the Concept Space,"Fengwei Zhou,Bin Wu,Zhenguo Li",,"  Few-shot learning remains challenging for meta-learning that learns a
learning algorithm (meta-learner) from many related tasks. In this work, we
argue that this is due to the lack of a good representation for meta-learning,
and propose deep meta-learning to integrate the representation power of deep
learning into meta-learning. The framework is composed of three modules, a
concept generator, a meta-learner, and a concept discriminator, which are
learned jointly. The concept generator, e.g. a deep residual net, extracts a
representation for each instance that captures its high-level concept, on which
the meta-learner performs few-shot learning, and the concept discriminator
recognizes the concepts. By learning to learn in the concept space rather than
in the complicated instance space, deep meta-learning can substantially improve
vanilla meta-learning, which is demonstrated on various few-shot image
recognition problems. For example, on 5-way-1-shot image recognition on
CIFAR-100 and CUB-200, it improves Matching Nets from 50.53% and 56.53% to
58.18% and 63.47%, improves MAML from 49.28% and 50.45% to 56.65% and 64.63%,
and improves Meta-SGD from 53.83% and 53.34% to 61.62% and 66.95%,
respectively.
",2018-02-10T14:18:08Z,2018-02-10T14:18:08Z
http://arxiv.org/abs/1611.07174v2,"Deep Recurrent Convolutional Neural Network: Improving Performance For
  Speech Recognition","Zewang Zhang,Zheng Sun,Jiaqi Liu,Jingwen Chen,Zhao Huo,Xiao Zhang",,"  A deep learning approach has been widely applied in sequence modeling
problems. In terms of automatic speech recognition (ASR), its performance has
significantly been improved by increasing large speech corpus and deeper neural
network. Especially, recurrent neural network and deep convolutional neural
network have been applied in ASR successfully. Given the arising problem of
training speed, we build a novel deep recurrent convolutional network for
acoustic modeling and then apply deep residual learning to it. Our experiments
show that it has not only faster convergence speed but better recognition
accuracy over traditional deep convolutional recurrent network. In the
experiments, we compare the convergence speed of our novel deep recurrent
convolutional networks and traditional deep convolutional recurrent networks.
With faster convergence speed, our novel deep recurrent convolutional networks
can reach the comparable performance. We further show that applying deep
residual learning can boost the convergence speed of our novel deep recurret
convolutional networks. Finally, we evaluate all our experimental networks by
phoneme error rate (PER) with our proposed bidirectional statistical n-gram
language model. Our evaluation results show that our newly proposed deep
recurrent convolutional network applied with deep residual learning can reach
the best PER of 17.33\% with the fastest convergence speed on TIMIT database.
The outstanding performance of our novel deep recurrent convolutional neural
network with deep residual learning indicates that it can be potentially
adopted in other sequential problems.
",2016-11-22T07:36:21Z,2016-12-27T04:53:56Z
http://arxiv.org/abs/2004.05366v2,"In-Machine-Learning Database: Reimagining Deep Learning with Old-School
  SQL",Len Du,,"  In-database machine learning has been very popular, almost being a cliche.
However, can we do it the other way around? In this work, we say ""yes"" by
applying plain old SQL to deep learning, in a sense implementing deep learning
algorithms with SQL. Most deep learning frameworks, as well as generic machine
learning ones, share a de facto standard of multidimensional array operations,
underneath fancier infrastructure such as automatic differentiation. As SQL
tables can be regarded as generalisations of (multi-dimensional) arrays, we
have found a way to express common deep learning operations in SQL, encouraging
a different way of thinking and thus potentially novel models. In particular,
one of the latest trend in deep learning was the introduction of sparsity in
the name of graph convolutional networks, whereas we take sparsity almost for
granted in the database world. As both databases and machine learning involve
transformation of datasets, we hope this work can inspire further works
utilizing the large body of existing wisdom, algorithms and technologies in the
database field to advance the state of the art in machine learning, rather than
merely integerating machine learning into databases.
",2020-04-11T11:00:26Z,2020-04-14T18:08:28Z
http://arxiv.org/abs/2101.08387v6,A Survey on Ensemble Learning under the Era of Deep Learning,"Yongquan Yang,Haijun Lv,Ning Chen",,"  Due to the dominant position of deep learning (mostly deep neural networks)
in various artificial intelligence applications, recently, ensemble learning
based on deep neural networks (ensemble deep learning) has shown significant
performances in improving the generalization of learning system. However, since
modern deep neural networks usually have millions to billions of parameters,
the time and space overheads for training multiple base deep learners and
testing with the ensemble deep learner are far greater than that of traditional
ensemble learning. Though several algorithms of fast ensemble deep learning
have been proposed to promote the deployment of ensemble deep learning in some
applications, further advances still need to be made for many applications in
specific fields, where the developing time and computing resources are usually
restricted or the data to be processed is of large dimensionality. An urgent
problem needs to be solved is how to take the significant advantages of
ensemble deep learning while reduce the required expenses so that many more
applications in specific fields can benefit from it. For the alleviation of
this problem, it is essential to know about how ensemble learning has developed
under the era of deep learning. Thus, in this article, we present fundamental
discussions focusing on data analyses of published works, methodologies, recent
advances and unattainability of traditional ensemble learning and ensemble deep
learning. We hope this article will be helpful to realize the intrinsic
problems and technical challenges faced by future developments of ensemble
learning under the era of deep learning.
",2021-01-21T01:33:23Z,2022-09-28T02:07:18Z
http://arxiv.org/abs/2403.17561v3,A Survey on Deep Learning and State-of-the-art Applications,"Mohd Halim Mohd Noor,Ayokunle Olalekan Ige",,"  Deep learning, a branch of artificial intelligence, is a computational model
that uses multiple layers of interconnected units (neurons) to learn intricate
patterns and representations directly from raw input data. Empowered by this
learning capability, it has become a powerful tool for solving complex problems
and is the core driver of many groundbreaking technologies and innovations.
Building a deep learning model is a challenging task due to the algorithm`s
complexity and the dynamic nature of real-world problems. Several studies have
reviewed deep learning concepts and applications. However, the studies mostly
focused on the types of deep learning models and convolutional neural network
architectures, offering limited coverage of the state-of-the-art of deep
learning models and their applications in solving complex problems across
different domains. Therefore, motivated by the limitations, this study aims to
comprehensively review the state-of-the-art deep learning models in computer
vision, natural language processing, time series analysis and pervasive
computing. We highlight the key features of the models and their effectiveness
in solving the problems within each domain. Furthermore, this study presents
the fundamentals of deep learning, various deep learning model types and
prominent convolutional neural network architectures. Finally, challenges and
future directions in deep learning research are discussed to offer a broader
perspective for future researchers.
",2024-03-26T10:10:53Z,2024-05-16T12:00:29Z
http://arxiv.org/abs/2404.19226v1,A Survey of Deep Learning Based Software Refactoring,"Bridget Nyirongo,Yanjie Jiang,He Jiang,Hui Liu",,"  Refactoring is one of the most important activities in software engineering
which is used to improve the quality of a software system. With the advancement
of deep learning techniques, researchers are attempting to apply deep learning
techniques to software refactoring. Consequently, dozens of deep learning-based
refactoring approaches have been proposed. However, there is a lack of
comprehensive reviews on such works as well as a taxonomy for deep
learning-based refactoring. To this end, in this paper, we present a survey on
deep learning-based software refactoring. We classify related works into five
categories according to the major tasks they cover. Among these categories, we
further present key aspects (i.e., code smell types, refactoring types,
training strategies, and evaluation) to give insight into the details of the
technologies that have supported refactoring through deep learning. The
classification indicates that there is an imbalance in the adoption of deep
learning techniques for the process of refactoring. Most of the deep learning
techniques have been used for the detection of code smells and the
recommendation of refactoring solutions as found in 56.25\% and 33.33\% of the
literature respectively. In contrast, only 6.25\% and 4.17\% were towards the
end-to-end code transformation as refactoring and the mining of refactorings,
respectively. Notably, we found no literature representation for the quality
assurance for refactoring. We also observe that most of the deep learning
techniques have been used to support refactoring processes occurring at the
method level whereas classes and variables attracted minimal attention.
Finally, we discuss the challenges and limitations associated with the
employment of deep learning-based refactorings and present some potential
research opportunities for future work.
",2024-04-30T03:07:11Z,2024-04-30T03:07:11Z
http://arxiv.org/abs/1902.05148v1,Probabilistic Generative Deep Learning for Molecular Design,Daniel T. Chang,,"  Probabilistic generative deep learning for molecular design involves the
discovery and design of new molecules and analysis of their structure,
properties and activities by probabilistic generative models using the deep
learning approach. It leverages the existing huge databases and publications of
experimental results, and quantum-mechanical calculations, to learn and explore
molecular structure, properties and activities. We discuss the major components
of probabilistic generative deep learning for molecular design, which include
molecular structure, molecular representations, deep generative models,
molecular latent representations and latent space, molecular structure-property
and structure-activity relationships, molecular similarity and molecular
design. We highlight significant recent work using or applicable to this new
approach.
",2019-02-11T19:21:08Z,2019-02-11T19:21:08Z
http://arxiv.org/abs/1904.10337v1,MinCall - MinION end2end convolutional deep learning basecaller,"Neven Miculinić,Marko Ratković,Mile Šikić",,"  The Oxford Nanopore Technologies's MinION is the first portable DNA
sequencing device. It is capable of producing long reads, over 100 kBp were
reported. However, it has significantly higher error rate than other methods.
In this study, we present MinCall, an end2end basecaller model for the MinION.
The model is based on deep learning and uses convolutional neural networks
(CNN) in its implementation. For extra performance, it uses cutting edge deep
learning techniques and architectures, batch normalization and Connectionist
Temporal Classification (CTC) loss. The best performing deep learning model
achieves 91.4% median match rate on E. Coli dataset using R9 pore chemistry and
1D reads.
",2019-04-22T16:37:00Z,2019-04-22T16:37:00Z
http://arxiv.org/abs/2103.05127v2,Model Complexity of Deep Learning: A Survey,"Xia Hu,Lingyang Chu,Jian Pei,Weiqing Liu,Jiang Bian",,"  Model complexity is a fundamental problem in deep learning. In this paper we
conduct a systematic overview of the latest studies on model complexity in deep
learning. Model complexity of deep learning can be categorized into expressive
capacity and effective model complexity. We review the existing studies on
those two categories along four important factors, including model framework,
model size, optimization process and data complexity. We also discuss the
applications of deep learning model complexity including understanding model
generalization, model optimization, and model selection and design. We conclude
by proposing several interesting future directions.
",2021-03-08T22:39:32Z,2021-08-03T00:19:53Z
http://arxiv.org/abs/2312.12904v1,"PGN: A perturbation generation network against deep reinforcement
  learning","Xiangjuan Li,Feifan Li,Yang Li,Quan Pan",,"  Deep reinforcement learning has advanced greatly and applied in many areas.
In this paper, we explore the vulnerability of deep reinforcement learning by
proposing a novel generative model for creating effective adversarial examples
to attack the agent. Our proposed model can achieve both targeted attacks and
untargeted attacks. Considering the specificity of deep reinforcement learning,
we propose the action consistency ratio as a measure of stealthiness, and a new
measurement index of effectiveness and stealthiness. Experiment results show
that our method can ensure the effectiveness and stealthiness of attack
compared with other algorithms. Moreover, our methods are considerably faster
and thus can achieve rapid and efficient verification of the vulnerability of
deep reinforcement learning.
",2023-12-20T10:40:41Z,2023-12-20T10:40:41Z
http://arxiv.org/abs/2210.08367v1,"Active Learning with Neural Networks: Insights from Nonparametric
  Statistics","Yinglun Zhu,Robert Nowak",,"  Deep neural networks have great representation power, but typically require
large numbers of training examples. This motivates deep active learning methods
that can significantly reduce the amount of labeled training data. Empirical
successes of deep active learning have been recently reported in the
literature, however, rigorous label complexity guarantees of deep active
learning have remained elusive. This constitutes a significant gap between
theory and practice. This paper tackles this gap by providing the first
near-optimal label complexity guarantees for deep active learning. The key
insight is to study deep active learning from the nonparametric classification
perspective. Under standard low noise conditions, we show that active learning
with neural networks can provably achieve the minimax label complexity, up to
disagreement coefficient and other logarithmic terms. When equipped with an
abstention option, we further develop an efficient deep active learning
algorithm that achieves $\mathsf{polylog}(\frac{1}{\epsilon})$ label
complexity, without any low noise assumptions. We also provide extensions of
our results beyond the commonly studied Sobolev/H\""older spaces and develop
label complexity guarantees for learning in Radon $\mathsf{BV}^2$ spaces, which
have recently been proposed as natural function spaces associated with neural
networks.
",2022-10-15T19:57:09Z,2022-10-15T19:57:09Z
http://arxiv.org/abs/1611.00336v2,Stochastic Variational Deep Kernel Learning,"Andrew Gordon Wilson,Zhiting Hu,Ruslan Salakhutdinov,Eric P. Xing",,"  Deep kernel learning combines the non-parametric flexibility of kernel
methods with the inductive biases of deep learning architectures. We propose a
novel deep kernel learning model and stochastic variational inference procedure
which generalizes deep kernel learning approaches to enable classification,
multi-task learning, additive covariance structures, and stochastic gradient
training. Specifically, we apply additive base kernels to subsets of output
features from deep neural architectures, and jointly learn the parameters of
the base kernels and deep network through a Gaussian process marginal
likelihood objective. Within this framework, we derive an efficient form of
stochastic variational inference which leverages local kernel interpolation,
inducing points, and structure exploiting algebra. We show improved performance
over stand alone deep networks, SVMs, and state of the art scalable Gaussian
processes on several classification benchmarks, including an airline delay
dataset containing 6 million training points, CIFAR, and ImageNet.
",2016-11-01T19:04:47Z,2016-11-02T18:06:16Z
http://arxiv.org/abs/1612.07640v1,"Deep Learning and Its Applications to Machine Health Monitoring: A
  Survey","Rui Zhao,Ruqiang Yan,Zhenghua Chen,Kezhi Mao,Peng Wang,Robert X. Gao",,"  Since 2006, deep learning (DL) has become a rapidly growing research
direction, redefining state-of-the-art performances in a wide range of areas
such as object recognition, image segmentation, speech recognition and machine
translation. In modern manufacturing systems, data-driven machine health
monitoring is gaining in popularity due to the widespread deployment of
low-cost sensors and their connection to the Internet. Meanwhile, deep learning
provides useful tools for processing and analyzing these big machinery data.
The main purpose of this paper is to review and summarize the emerging research
work of deep learning on machine health monitoring. After the brief
introduction of deep learning techniques, the applications of deep learning in
machine health monitoring systems are reviewed mainly from the following
aspects: Auto-encoder (AE) and its variants, Restricted Boltzmann Machines and
its variants including Deep Belief Network (DBN) and Deep Boltzmann Machines
(DBM), Convolutional Neural Networks (CNN) and Recurrent Neural Networks (RNN).
Finally, some new trends of DL-based machine health monitoring methods are
discussed.
",2016-12-16T04:56:30Z,2016-12-16T04:56:30Z
http://arxiv.org/abs/1806.08874v1,"The Foundations of Deep Learning with a Path Towards General
  Intelligence",Eray Özkural,,"  Like any field of empirical science, AI may be approached axiomatically. We
formulate requirements for a general-purpose, human-level AI system in terms of
postulates. We review the methodology of deep learning, examining the explicit
and tacit assumptions in deep learning research. Deep Learning methodology
seeks to overcome limitations in traditional machine learning research as it
combines facets of model richness, generality, and practical applicability. The
methodology so far has produced outstanding results due to a productive synergy
of function approximation, under plausible assumptions of irreducibility and
the efficiency of back-propagation family of algorithms. We examine these
winning traits of deep learning, and also observe the various known failure
modes of deep learning. We conclude by giving recommendations on how to extend
deep learning methodology to cover the postulates of general-purpose AI
including modularity, and cognitive architecture. We also relate deep learning
to advances in theoretical neuroscience research.
",2018-06-22T22:52:12Z,2018-06-22T22:52:12Z
http://arxiv.org/abs/2004.12524v1,"Sequential Interpretability: Methods, Applications, and Future Direction
  for Understanding Deep Learning Models in the Context of Sequential Data","Benjamin Shickel,Parisa Rashidi",,"  Deep learning continues to revolutionize an ever-growing number of critical
application areas including healthcare, transportation, finance, and basic
sciences. Despite their increased predictive power, model transparency and
human explainability remain a significant challenge due to the ""black box""
nature of modern deep learning models. In many cases the desired balance
between interpretability and performance is predominately task specific.
Human-centric domains such as healthcare necessitate a renewed focus on
understanding how and why these frameworks are arriving at critical and
potentially life-or-death decisions. Given the quantity of research and
empirical successes of deep learning for computer vision, most of the existing
interpretability research has focused on image processing techniques.
Comparatively, less attention has been paid to interpreting deep learning
frameworks using sequential data. Given recent deep learning advancements in
highly sequential domains such as natural language processing and physiological
signal processing, the need for deep sequential explanations is at an all-time
high. In this paper, we review current techniques for interpreting deep
learning techniques involving sequential data, identify similarities to
non-sequential methods, and discuss current limitations and future avenues of
sequential interpretability research.
",2020-04-27T00:58:42Z,2020-04-27T00:58:42Z
http://arxiv.org/abs/2208.00203v1,Adding Context to Source Code Representations for Deep Learning,"Fuwei Tian,Christoph Treude",,"  Deep learning models have been successfully applied to a variety of software
engineering tasks, such as code classification, summarisation, and bug and
vulnerability detection. In order to apply deep learning to these tasks, source
code needs to be represented in a format that is suitable for input into the
deep learning model. Most approaches to representing source code, such as
tokens, abstract syntax trees (ASTs), data flow graphs (DFGs), and control flow
graphs (CFGs) only focus on the code itself and do not take into account
additional context that could be useful for deep learning models. In this
paper, we argue that it is beneficial for deep learning models to have access
to additional contextual information about the code being analysed. We present
preliminary evidence that encoding context from the call hierarchy along with
information from the code itself can improve the performance of a
state-of-the-art deep learning model for two software engineering tasks. We
outline our research agenda for adding further contextual information to source
code representations for deep learning.
",2022-07-30T12:47:32Z,2022-07-30T12:47:32Z
http://arxiv.org/abs/2208.07643v1,A Review of the Convergence of 5G/6G Architecture and Deep Learning,"Olusola T. Odeyomi,Olubiyi O. Akintade,Temitayo O. Olowu,Gergely Zaruba",,"  The convergence of 5G architecture and deep learning has gained a lot of
research interests in both the fields of wireless communication and artificial
intelligence. This is because deep learning technologies have been identified
to be the potential driver of the 5G technologies, that make up the 5G
architecture. Hence, there have been extensive surveys on the convergence of 5G
architecture and deep learning. However, most of the existing survey papers
mainly focused on how deep learning can converge with a specific 5G technology,
thus, not covering the full spectrum of the 5G architecture. Although there is
a recent survey paper that appears to be robust, a review of that paper shows
that it is not well structured to specifically cover the convergence of deep
learning and the 5G technologies. Hence, this paper provides a robust overview
of the convergence of the key 5G technologies and deep learning. The challenges
faced by such convergence are discussed. In addition, a brief overview of the
future 6G architecture, and how it can converge with deep learning is also
discussed.
",2022-08-16T10:05:19Z,2022-08-16T10:05:19Z
http://arxiv.org/abs/2309.08500v1,Deep-learning-powered data analysis in plankton ecology,"Harshith Bachimanchi,Matthew I. M. Pinder,Chloé Robert,Pierre De Wit,Jonathan Havenhand,Alexandra Kinnby,Daniel Midtvedt,Erik Selander,Giovanni Volpe",,"  The implementation of deep learning algorithms has brought new perspectives
to plankton ecology. Emerging as an alternative approach to established
methods, deep learning offers objective schemes to investigate plankton
organisms in diverse environments. We provide an overview of
deep-learning-based methods including detection and classification of phyto-
and zooplankton images, foraging and swimming behaviour analysis, and finally
ecological modelling. Deep learning has the potential to speed up the analysis
and reduce the human experimental bias, thus enabling data acquisition at
relevant temporal and spatial scales with improved reproducibility. We also
discuss shortcomings and show how deep learning architectures have evolved to
mitigate imprecise readouts. Finally, we suggest opportunities where deep
learning is particularly likely to catalyze plankton research. The examples are
accompanied by detailed tutorials and code samples that allow readers to apply
the methods described in this review to their own data.
",2023-09-15T16:04:11Z,2023-09-15T16:04:11Z
http://arxiv.org/abs/2310.20360v1,"Mathematical Introduction to Deep Learning: Methods, Implementations,
  and Theory","Arnulf Jentzen,Benno Kuckuck,Philippe von Wurstemberger",,"  This book aims to provide an introduction to the topic of deep learning
algorithms. We review essential components of deep learning algorithms in full
mathematical detail including different artificial neural network (ANN)
architectures (such as fully-connected feedforward ANNs, convolutional ANNs,
recurrent ANNs, residual ANNs, and ANNs with batch normalization) and different
optimization algorithms (such as the basic stochastic gradient descent (SGD)
method, accelerated methods, and adaptive methods). We also cover several
theoretical aspects of deep learning algorithms such as approximation
capacities of ANNs (including a calculus for ANNs), optimization theory
(including Kurdyka-{\L}ojasiewicz inequalities), and generalization errors. In
the last part of the book some deep learning approximation methods for PDEs are
reviewed including physics-informed neural networks (PINNs) and deep Galerkin
methods. We hope that this book will be useful for students and scientists who
do not yet have any background in deep learning at all and would like to gain a
solid foundation as well as for practitioners who would like to obtain a firmer
mathematical understanding of the objects and methods considered in deep
learning.
",2023-10-31T11:01:23Z,2023-10-31T11:01:23Z
http://arxiv.org/abs/1305.0445v2,Deep Learning of Representations: Looking Forward,Yoshua Bengio,,"  Deep learning research aims at discovering learning algorithms that discover
multiple levels of distributed representations, with higher levels representing
more abstract concepts. Although the study of deep learning has already led to
impressive theoretical results, learning algorithms and breakthrough
experiments, several challenges lie ahead. This paper proposes to examine some
of these challenges, centering on the questions of scaling deep learning
algorithms to much larger models and datasets, reducing optimization
difficulties due to ill-conditioning or local minima, designing more efficient
and powerful inference and sampling procedures, and learning to disentangle the
factors of variation underlying the observed data. It also proposes a few
forward-looking research directions aimed at overcoming these challenges.
",2013-05-02T14:33:28Z,2013-06-07T02:35:21Z
http://arxiv.org/abs/1906.01432v1,Knowledge-augmented Column Networks: Guiding Deep Learning with Advice,"Mayukh Das,Devendra Singh Dhami,Yang Yu,Gautam Kunapuli,Sriraam Natarajan",,"  Recently, deep models have had considerable success in several tasks,
especially with low-level representations. However, effective learning from
sparse noisy samples is a major challenge in most deep models, especially in
domains with structured representations. Inspired by the proven success of
human guided machine learning, we propose Knowledge-augmented Column Networks,
a relational deep learning framework that leverages human advice/knowledge to
learn better models in presence of sparsity and systematic noise.
",2019-05-31T21:09:21Z,2019-05-31T21:09:21Z
